Distance,Number of Records,Recipient RECORD NUMBER,Vendor_RECORD_NUMBER,Vendor USED RECORD NUMBER,X (Recipient.csv),X,Y (Recipient.csv),Y
10.719438045,1,1017,8,8,-79.459029,-79.267657,36.093689,36.081448
14.303369792,1,3721,8,8,-79.523349,-79.267657,36.093878,36.081448
10.969609968,1,2036,8,8,-79.463476,-79.267657,36.094176,36.081448
14.619796182,1,4739,8,8,-79.528913,-79.267657,36.095371,36.081448
11.036795400,1,2909,8,8,-79.464547,-79.267657,36.095499,36.081448
11.179170392,1,1422,8,8,-79.467069,-79.267657,36.095847,36.081448
11.232692698,1,2336,8,8,-79.468005,-79.267657,36.096087,36.081448
12.776598741,1,2460,8,8,-79.495717,-79.267657,36.096462,36.081448
14.579014172,1,1385,8,8,-79.528077,-79.267657,36.096612,36.081448
11.315839812,1,2588,8,8,-79.469438,-79.267657,36.096642,36.081448
6.669191432,1,3189,8,8,-79.385517,-79.267657,36.097089,36.081448
7.159602741,1,3558,8,8,-79.394393,-79.267657,36.097175,36.081448
7.159602741,1,3587,8,8,-79.394393,-79.267657,36.097175,36.081448
7.163141092,1,3725,8,8,-79.394452,-79.267657,36.097202,36.081448
7.330033179,1,1619,8,8,-79.397431,-79.267657,36.097439,36.081448
10.593717776,1,4118,8,8,-79.456316,-79.267657,36.097669,36.081448
14.876887660,1,2353,8,8,-79.533314,-79.267657,36.097857,36.081448
11.179218019,1,4703,8,8,-79.46683,-79.267657,36.097893,36.081448
12.771469018,1,4022,8,8,-79.495468,-79.267657,36.097963,36.081448
6.539234438,1,4175,8,8,-79.382963,-79.267657,36.098004,36.081448
6.624491117,1,4057,8,8,-79.384448,-79.267657,36.098304,36.081448
10.632192484,1,3545,8,8,-79.456909,-79.267657,36.09842,36.081448
10.257430714,1,2618,8,8,-79.450141,-79.267657,36.098516,36.081448
14.007368331,1,1961,8,8,-79.517591,-79.267657,36.098861,36.081448
14.007368331,1,1979,8,8,-79.517591,-79.267657,36.098861,36.081448
11.407284673,1,4791,8,8,-79.470808,-79.267657,36.0989,36.081448
10.420553133,1,2159,8,8,-79.453023,-79.267657,36.09893,36.081448
10.589383708,1,2738,8,8,-79.456064,-79.267657,36.09895,36.081448
10.690760486,1,1787,8,8,-79.457851,-79.267657,36.099237,36.081448
14.516575092,1,4644,8,8,-79.526642,-79.267657,36.099832,36.081448
13.671684471,1,3257,8,8,-79.511412,-79.267657,36.100151,36.081448
14.596280962,1,3414,8,8,-79.527992,-79.267657,36.100595,36.081448
11.463049322,1,4928,8,8,-79.471575,-79.267657,36.100642,36.081448
5.144217877,1,2414,8,8,-79.356652,-79.267657,36.100704,36.081448
10.544873503,1,1795,8,8,-79.454952,-79.267657,36.101011,36.081448
11.905295448,1,1073,8,8,-79.479489,-79.267657,36.101059,36.081448
14.574476211,1,3992,8,8,-79.527532,-79.267657,36.101196,36.081448
10.902765940,1,2081,8,8,-79.461383,-79.267657,36.101207,36.081448
8.183772470,1,2371,8,8,-79.412044,-79.267657,36.101803,36.081448
1.479119377,1,4127,8,8,-79.275522,-79.267657,36.101889,36.081448
8.748240320,1,3276,8,8,-79.422088,-79.267657,36.102814,36.081448
10.829203321,1,1416,8,8,-79.459675,-79.267657,36.103505,36.081448
1.543713406,1,3768,8,8,-79.270137,-79.267657,36.103699,36.081448
14.428290594,1,4058,8,8,-79.524586,-79.267657,36.103754,36.081448
7.647964437,1,4384,8,8,-79.401708,-79.267657,36.104191,36.081448
1.641854080,1,4734,8,8,-79.274443,-79.267657,36.104568,36.081448
12.777498947,1,2969,8,8,-79.494698,-79.267657,36.104612,36.081448
7.860091053,1,1585,8,8,-79.405417,-79.267657,36.104859,36.081448
6.828131822,1,1880,8,8,-79.386459,-79.267657,36.104885,36.081448
9.899015046,1,1445,8,8,-79.442543,-79.267657,36.104963,36.081448
13.743142951,1,4262,8,8,-79.512066,-79.267657,36.104986,36.081448
7.939223503,1,1280,8,8,-79.406817,-79.267657,36.105045,36.081448
9.509241161,1,1343,8,8,-79.435381,-79.267657,36.10534,36.081448
9.539149829,1,1365,8,8,-79.435921,-79.267657,36.105358,36.081448
1.848556057,1,1904,8,8,-79.2817,-79.267657,36.105675,36.081448
1.779633107,1,4163,8,8,-79.260427,-79.267657,36.106532,36.081448
8.177086148,1,3740,8,8,-79.410753,-79.267657,36.106639,36.081448
11.344577547,1,2926,8,8,-79.468407,-79.267657,36.106779,36.081448
10.287152114,1,1102,8,8,-79.448798,-79.267657,36.108667,36.081448
8.717975529,1,2183,8,8,-79.420004,-79.267657,36.109097,36.081448
14.875583799,1,2232,8,8,-79.531762,-79.267657,36.10982,36.081448
9.754933011,1,1366,8,8,-79.438474,-79.267657,36.11111,36.081448
12.161078443,1,1964,8,8,-79.482341,-79.267657,36.111171,36.081448
9.498051879,1,2185,8,8,-79.433532,-79.267657,36.111953,36.081448
8.546529831,1,2083,8,8,-79.41594,-79.267657,36.112153,36.081448
8.546529831,1,2087,8,8,-79.41594,-79.267657,36.112153,36.081448
9.072042513,1,1068,8,8,-79.42543,-79.267657,36.112846,36.081448
9.975734729,1,2954,8,8,-79.442032,-79.267657,36.112926,36.081448
5.316893219,1,4629,8,8,-79.353651,-79.267657,36.114507,36.081448
14.869451539,1,2832,8,8,-79.53079,-79.267657,36.114677,36.081448
14.522698065,1,3482,8,8,-79.524413,-79.267657,36.115127,36.081448
15.069486166,1,3893,8,8,-79.534291,-79.267657,36.11533,36.081448
15.022768125,1,4144,8,8,-79.533435,-79.267657,36.115376,36.081448
13.762259298,1,2759,8,8,-79.510521,-79.267657,36.11552,36.081448
4.080438810,1,2895,8,8,-79.326042,-79.267657,36.11697,36.081448
14.005348596,1,2034,8,8,-79.514613,-79.267657,36.117041,36.081448
5.015418369,1,4311,8,8,-79.345663,-79.267657,36.117447,36.081448
12.472391671,1,2606,8,8,-79.486518,-79.267657,36.11764,36.081448
11.603657025,1,2339,8,8,-79.470249,-79.267657,36.118944,36.081448
5.304975415,1,2383,8,8,-79.350415,-79.267657,36.119173,36.081448
3.327308527,1,4391,8,8,-79.302589,-79.267657,36.120463,36.081448
9.534051362,1,3836,8,8,-79.431227,-79.267657,36.121095,36.081448
2.803815769,1,3462,8,8,-79.27262,-79.267657,36.121827,36.081448
3.088917556,1,4218,8,8,-79.290144,-79.267657,36.122293,36.081448
2.857849800,1,3995,8,8,-79.272396,-79.267657,36.12263,36.081448
2.853294306,1,2115,8,8,-79.270404,-79.267657,36.122682,36.081448
3.369559742,1,1869,8,8,-79.29949,-79.267657,36.122879,36.081448
5.767501945,1,1196,8,8,-79.357336,-79.267657,36.122884,36.081448
9.319032635,1,2808,8,8,-79.426395,-79.267657,36.123161,36.081448
10.805798408,1,3028,8,8,-79.454037,-79.267657,36.12363,36.081448
9.965443973,1,4061,8,8,-79.438116,-79.267657,36.124253,36.081448
11.929695202,1,3410,8,8,-79.474545,-79.267657,36.124652,36.081448
11.992004197,1,4941,8,8,-79.475508,-79.267657,36.125246,36.081448
5.669603268,1,4710,8,8,-79.353167,-79.267657,36.125713,36.081448
5.257344635,1,1800,8,8,-79.344156,-79.267657,36.12582,36.081448
12.203760674,1,4809,8,8,-79.479104,-79.267657,36.126253,36.081448
12.123171819,1,3296,8,8,-79.47761,-79.267657,36.126257,36.081448
10.882415343,1,3292,8,8,-79.454396,-79.267657,36.126623,36.081448
13.833607674,1,2471,8,8,-79.508744,-79.267657,36.127715,36.081448
3.368180608,1,4990,8,8,-79.269263,-79.267657,36.130176,36.081448
3.732986763,1,1948,8,8,-79.294092,-79.267657,36.131072,36.081448
3.436370677,1,2497,8,8,-79.266477,-79.267657,36.131171,36.081448
3.532837954,1,2102,8,8,-79.266592,-79.267657,36.132569,36.081448
13.392308937,1,1572,8,8,-79.498164,-79.267657,36.135155,36.081448
14.898180565,1,1463,8,8,-79.525027,-79.267657,36.138499,36.081448
12.933472092,1,1149,8,8,-79.487651,-79.267657,36.140166,36.081448
10.598243860,1,2667,8,8,-79.442216,-79.267657,36.14177,36.081448
4.944172113,1,2996,8,8,-79.311635,-79.267657,36.143558,36.081448
15.193345713,1,3051,8,8,-79.524337,-79.267657,36.154629,36.081448
5.060666520,1,1593,8,8,-79.264361,-79.267657,36.154639,36.081448
9.173481543,1,3859,8,8,-79.402713,-79.267657,36.157101,36.081448
5.520503705,1,4094,8,8,-79.280027,-79.267657,36.160715,36.081448
10.027894566,1,3561,8,8,-79.415679,-79.267657,36.163702,36.081448
10.027894566,1,3615,8,8,-79.415679,-79.267657,36.163702,36.081448
12.594637345,1,3077,8,8,-79.466455,-79.267657,36.167696,36.081448
6.076969486,1,3542,8,8,-79.28725,-79.267657,36.16796,36.081448
12.244675390,1,1908,8,8,-79.456086,-79.267657,36.172217,36.081448
6.708412140,1,3621,8,8,-79.299726,-79.267657,36.175015,36.081448
14.029271281,1,1591,8,8,-79.488965,-79.267657,36.177744,36.081448
14.276999498,1,3271,8,8,-79.49106,-79.267657,36.182124,36.081448
14.276999498,1,3277,8,8,-79.49106,-79.267657,36.182124,36.081448
13.766542694,1,1698,8,8,-79.480112,-79.267657,36.182692,36.081448
10.927831342,1,2924,8,8,-79.417266,-79.267657,36.183483,36.081448
11.006309351,1,1045,8,8,-79.417471,-79.267657,36.185043,36.081448
9.456936499,1,2856,8,8,-79.36149,-79.267657,36.195418,36.081448
15.421905582,1,3265,8,8,-79.501238,-79.267657,36.200745,36.081448
8.861554577,1,2096,8,8,-79.26336,-79.267657,36.209648,36.081448
10.063023561,1,3038,8,8,-79.29879,-79.267657,36.224897,36.081448
12.208642929,1,2553,8,8,-79.377474,-79.267657,36.234277,36.081448
10.957775020,1,3225,8,8,-79.302541,-79.267657,36.237511,36.081448
17.014203705,1,4416,8,8,-79.493691,-79.267657,36.246769,36.081448
8.055649873,1,3130,9,9,-79.310066,-79.428373,35.856322,35.922694
6.784178971,1,2821,9,9,-79.33002,-79.428373,35.865322,35.922694
4.672022476,1,1251,9,9,-79.373557,-79.428373,35.871704,35.922694
3.418165017,1,4187,9,9,-79.443325,-79.428373,35.874731,35.922694
9.985487145,1,1638,9,9,-79.25999,-79.428373,35.874953,35.922694
3.013623771,1,4247,9,9,-79.423722,-79.428373,35.879243,35.922694
7.287679475,1,2934,9,9,-79.305249,-79.428373,35.888372,35.922694
3.533316572,1,3802,9,9,-79.49086,-79.428373,35.915349,35.922694
4.740635642,1,3093,9,9,-79.512831,-79.428373,35.917322,35.922694
4.066837100,1,3139,9,9,-79.355882,-79.428373,35.918481,35.922694
4.600247800,1,2506,9,9,-79.346204,-79.428373,35.920567,35.922694
4.268095791,1,2275,9,9,-79.504649,-79.428373,35.922825,35.922694
6.912999167,1,3918,9,9,-79.304976,-79.428373,35.927633,35.922694
2.031035935,1,3388,9,9,-79.464112,-79.428373,35.927834,35.922694
0.358555412,1,2256,9,9,-79.428556,-79.428373,35.927881,35.922694
3.563944916,1,2288,9,9,-79.49143,-79.428373,35.929976,35.922694
2.599731332,1,1178,9,9,-79.472926,-79.428373,35.933372,35.922694
3.923894679,1,4616,9,9,-79.359758,-79.428373,35.934434,35.922694
1.070813274,1,1038,9,9,-79.419411,-79.428373,35.936387,35.922694
9.173978016,1,2151,9,9,-79.26547,-79.428373,35.937787,35.922694
5.062198276,1,1499,9,9,-79.340516,-79.428373,35.940199,35.922694
5.454399246,1,2175,9,9,-79.333844,-79.428373,35.941997,35.922694
1.976627608,1,1394,9,9,-79.452968,-79.428373,35.94323,35.922694
1.559430715,1,3838,9,9,-79.437339,-79.428373,35.944063,35.922694
5.463603344,1,4724,9,9,-79.336087,-79.428373,35.948556,35.922694
5.519335311,1,2913,9,9,-79.336034,-79.428373,35.950815,35.922694
7.038755333,1,3799,9,9,-79.307518,-79.428373,35.951011,35.922694
6.766394131,1,3821,9,9,-79.312733,-79.428373,35.95138,35.922694
2.515456137,1,4871,9,9,-79.453539,-79.428373,35.952862,35.922694
6.124659213,1,2351,9,9,-79.326112,-79.428373,35.954342,35.922694
9.188933956,1,2461,9,9,-79.271172,-79.428373,35.961254,35.922694
8.847904491,1,3606,9,9,-79.278425,-79.428373,35.963427,35.922694
6.723473446,1,2798,9,9,-79.322,-79.428373,35.967992,35.922694
6.163770573,1,1084,9,9,-79.336522,-79.428373,35.97197,35.922694
6.874279522,1,1637,9,9,-79.325742,-79.428373,35.977419,35.922694
8.451419710,1,1064,9,9,-79.293635,-79.428373,35.978038,35.922694
5.388481672,1,3324,9,9,-79.363059,-79.428373,35.980017,35.922694
7.745299036,1,2489,9,9,-79.311804,-79.428373,35.983195,35.922694
5.810417729,1,3832,9,9,-79.498025,-79.428373,35.985081,35.922694
4.455342045,1,2198,9,9,-79.425499,-79.428373,35.987131,35.922694
8.100419353,1,4331,9,9,-79.308026,-79.428373,35.987909,35.922694
8.100419353,1,4340,9,9,-79.308026,-79.428373,35.987909,35.922694
4.530452248,1,3237,9,9,-79.429715,-79.428373,35.988251,35.922694
8.617739329,1,4674,9,9,-79.29824,-79.428373,35.989466,35.922694
5.338266177,1,1791,9,9,-79.382999,-79.428373,35.990662,35.922694
10.417090564,1,1731,9,9,-79.263266,-79.428373,35.992458,35.922694
5.133618997,1,1308,9,9,-79.400293,-79.428373,35.993427,35.922694
6.652615159,1,2110,9,9,-79.507557,-79.428373,35.994537,35.922694
5.646026604,1,4713,9,9,-79.380753,-79.428373,35.994742,35.922694
5.053809021,1,3005,9,9,-79.428567,-79.428373,35.995834,35.922694
7.210595879,1,3942,9,9,-79.340681,-79.428373,35.99919,35.922694
5.412653215,1,2560,9,9,-79.422086,-79.428373,36.000862,35.922694
6.158397290,1,3688,9,9,-79.379943,-79.428373,36.002737,35.922694
5.596861452,1,3634,9,9,-79.420188,-79.428373,36.003422,35.922694
6.111467765,1,3908,9,9,-79.384426,-79.428373,36.003673,35.922694
5.632594622,1,1075,9,9,-79.422115,-79.428373,36.004053,35.922694
5.714851029,1,2427,9,9,-79.443214,-79.428373,36.004524,35.922694
8.188284188,1,1036,9,9,-79.322729,-79.428373,36.00474,35.922694
7.872899848,1,1514,9,9,-79.334122,-79.428373,36.007327,35.922694
8.362946400,1,3603,9,9,-79.53151,-79.428373,36.010332,35.922694
6.316455836,1,2448,9,9,-79.4175,-79.428373,36.013683,35.922694
7.751759239,1,4958,9,9,-79.507413,-79.428373,36.014854,35.922694
6.890375604,1,4464,9,9,-79.382477,-79.428373,36.015237,35.922694
6.498786672,1,3491,9,9,-79.445708,-79.428373,36.015694,35.922694
8.942113431,1,2492,9,9,-79.53688,-79.428373,36.017751,35.922694
8.606625258,1,2902,9,9,-79.527027,-79.428373,36.018296,35.922694
7.633176810,1,1993,9,9,-79.494125,-79.428373,36.019502,35.922694
9.281234036,1,2387,9,9,-79.313407,-79.428373,36.01957,35.922694
9.222228001,1,4136,9,9,-79.317388,-79.428373,36.021414,35.922694
7.173945200,1,2995,9,9,-79.393597,-79.428373,36.02263,35.922694
11.557926269,1,3910,9,9,-79.262947,-79.428373,36.022972,35.922694
7.957971731,1,2637,9,9,-79.491834,-79.428373,36.025779,35.922694
10.519746940,1,4210,9,9,-79.290225,-79.428373,36.026034,35.922694
7.169014954,1,4737,9,9,-79.420658,-79.428373,36.026258,35.922694
7.822749627,1,4866,9,9,-79.372236,-79.428373,36.026392,35.922694
8.492710516,1,1105,9,9,-79.347251,-79.428373,36.026601,35.922694
8.492710516,1,1111,9,9,-79.347251,-79.428373,36.026601,35.922694
8.842862068,1,3406,9,9,-79.340546,-79.428373,36.029119,35.922694
7.623849039,1,2364,9,9,-79.393003,-79.428373,36.029251,35.922694
8.954589684,1,4238,9,9,-79.3385,-79.428373,36.029954,35.922694
8.384901830,1,1391,9,9,-79.358303,-79.428373,36.029979,35.922694
10.982445665,1,3489,9,9,-79.283905,-79.428373,36.030369,35.922694
7.723748661,1,4228,9,9,-79.400555,-79.428373,36.032184,35.922694
7.742803706,1,2777,9,9,-79.400594,-79.428373,36.032472,35.922694
8.254739447,1,3731,9,9,-79.373517,-79.428373,36.033605,35.922694
9.831377397,1,3645,9,9,-79.320746,-79.428373,36.035205,35.922694
7.782331714,1,2029,9,9,-79.426601,-79.428373,36.035313,35.922694
7.944895429,1,3393,9,9,-79.40044,-79.428373,36.035431,35.922694
7.869625361,1,3589,9,9,-79.409713,-79.428373,36.03558,35.922694
8.707945993,1,4295,9,9,-79.359278,-79.428373,36.035635,35.922694
8.658506456,1,1928,9,9,-79.362915,-79.428373,36.036256,35.922694
8.016545758,1,4747,9,9,-79.419715,-79.428373,36.0385,35.922694
11.645823929,1,4829,9,9,-79.27747,-79.428373,36.038861,35.922694
8.079649474,1,3252,9,9,-79.412938,-79.428373,36.038956,35.922694
9.001250150,1,3146,9,9,-79.359891,-79.428373,36.040588,35.922694
8.462777746,1,1575,9,9,-79.401999,-79.428373,36.043296,35.922694
8.465594285,1,3553,9,9,-79.405128,-79.428373,36.043758,35.922694
9.697322076,1,1545,9,9,-79.342923,-79.428373,36.044821,35.922694
8.570534967,1,4589,9,9,-79.40383,-79.428373,36.045129,35.922694
11.009430406,1,2746,9,9,-79.302435,-79.428373,36.045175,35.922694
11.168882376,1,4207,9,9,-79.299899,-79.428373,36.046468,35.922694
8.884898559,1,2104,9,9,-79.400952,-79.428373,36.04935,35.922694
9.064086139,1,4985,9,9,-79.387205,-79.428373,36.049572,35.922694
9.057681113,1,3275,9,9,-79.391852,-79.428373,36.050405,35.922694
11.361677948,1,3846,9,9,-79.300912,-79.428373,36.050757,35.922694
11.167529343,1,4084,9,9,-79.306706,-79.428373,36.05087,35.922694
9.477242112,1,2242,9,9,-79.369724,-79.428373,36.05138,35.922694
9.052429665,1,4895,9,9,-79.402639,-79.428373,36.052038,35.922694
10.668925289,1,1407,9,9,-79.531347,-79.428373,36.052687,35.922694
9.194304534,1,4585,9,9,-79.395579,-79.428373,36.053084,35.922694
11.419782591,1,1158,9,9,-79.303058,-79.428373,36.053204,35.922694
9.270951599,1,3588,9,9,-79.393712,-79.428373,36.053902,35.922694
10.760147545,1,3782,9,9,-79.530515,-79.428373,36.054677,35.922694
11.859043410,1,1807,9,9,-79.29318,-79.428373,36.054944,35.922694
9.147758636,1,2978,9,9,-79.426266,-79.428373,36.055072,35.922694
9.520842424,1,3717,9,9,-79.475038,-79.428373,36.055208,35.922694
9.490326409,1,2851,9,9,-79.471617,-79.428373,36.055509,35.922694
9.989389896,1,1072,9,9,-79.359707,-79.428373,36.056161,35.922694
12.290362318,1,2677,9,9,-79.284945,-79.428373,36.05749,35.922694
12.290362318,1,2684,9,9,-79.284945,-79.428373,36.05749,35.922694
9.336859649,1,3069,9,9,-79.429429,-79.428373,36.057817,35.922694
9.359057182,1,4826,9,9,-79.434015,-79.428373,36.058064,35.922694
9.776655522,1,2322,9,9,-79.477926,-79.428373,36.058385,35.922694
13.018549748,1,3023,9,9,-79.266853,-79.428373,36.058408,35.922694
11.805853904,1,4664,9,9,-79.300472,-79.428373,36.058646,35.922694
12.358988130,1,4422,9,9,-79.285543,-79.428373,36.05921,35.922694
9.775353844,1,2855,9,9,-79.471567,-79.428373,36.059781,35.922694
11.834820458,1,4029,9,9,-79.301507,-79.428373,36.059804,35.922694
10.533245680,1,3173,9,9,-79.346366,-79.428373,36.059936,35.922694
10.021707866,1,2825,9,9,-79.485067,-79.428373,36.060286,35.922694
9.598122085,1,1491,9,9,-79.414386,-79.428373,36.061139,35.922694
10.006443601,1,4855,9,9,-79.380786,-79.428373,36.062298,35.922694
12.482518748,1,2690,9,9,-79.28675,-79.428373,36.062353,35.922694
12.974158286,1,1143,9,9,-79.273458,-79.428373,36.0625,35.922694
9.781677482,1,4796,9,9,-79.403764,-79.428373,36.06285,35.922694
10.073908785,1,4530,9,9,-79.477893,-79.428373,36.062873,35.922694
9.792297591,1,1371,9,9,-79.404776,-79.428373,36.063119,35.922694
12.651519482,1,2695,9,9,-79.283247,-79.428373,36.063182,35.922694
10.132177739,1,4096,9,9,-79.380057,-79.428373,36.064023,35.922694
10.260213177,1,2700,9,9,-79.372759,-79.428373,36.064201,35.922694
10.234178252,1,3914,9,9,-79.481835,-79.428373,36.064349,35.922694
10.207377234,1,4723,9,9,-79.479199,-79.428373,36.064579,35.922694
10.024852189,1,3026,9,9,-79.391061,-79.428373,36.064601,35.922694
12.248432514,1,1727,9,9,-79.297817,-79.428373,36.065047,35.922694
10.303568255,1,4401,9,9,-79.481732,-79.428373,36.065424,35.922694
12.457952611,1,4212,9,9,-79.293693,-79.428373,36.066335,35.922694
10.282575084,1,1603,9,9,-79.382133,-79.428373,36.066727,35.922694
11.360874171,1,1152,9,9,-79.525457,-79.428373,36.067136,35.922694
10.155500363,1,4449,9,9,-79.454587,-79.428373,36.068129,35.922694
10.155500363,1,4450,9,9,-79.454587,-79.428373,36.068129,35.922694
10.242987985,1,2108,9,9,-79.459332,-79.428373,36.068802,35.922694
10.119813244,1,4185,9,9,-79.425977,-79.428373,36.069138,35.922694
11.336811946,1,4969,9,9,-79.518282,-79.428373,36.069757,35.922694
10.440524781,1,4681,9,9,-79.469887,-79.428373,36.070012,35.922694
10.276784747,1,3855,9,9,-79.447302,-79.428373,36.070632,35.922694
11.811712306,1,3221,9,9,-79.533246,-79.428373,36.071093,35.922694
13.298254915,1,1753,9,9,-79.27703,-79.428373,36.071176,35.922694
10.353659613,1,2541,9,9,-79.412881,-79.428373,36.07201,35.922694
10.435058238,1,4339,9,9,-79.45256,-79.428373,36.07244,35.922694
13.411506741,1,3153,9,9,-79.276286,-79.428373,36.072804,35.922694
10.459210281,1,4653,9,9,-79.452144,-79.428373,36.072836,35.922694
10.513118589,1,4350,9,9,-79.458015,-79.428373,36.072941,35.922694
12.137166924,1,4884,9,9,-79.315905,-79.428373,36.072942,35.922694
12.203605283,1,2694,9,9,-79.315021,-79.428373,36.073633,35.922694
12.252063064,1,3315,9,9,-79.313535,-79.428373,36.07372,35.922694
12.213325391,1,4264,9,9,-79.314979,-79.428373,36.073777,35.922694
13.952191460,1,2991,9,9,-79.262872,-79.428373,36.073835,35.922694
13.952191460,1,3426,9,9,-79.262872,-79.428373,36.073835,35.922694
13.952191460,1,4411,9,9,-79.262872,-79.428373,36.073835,35.922694
11.736535961,1,2508,9,9,-79.332579,-79.428373,36.073837,35.922694
10.484072476,1,4810,9,9,-79.437987,-79.428373,36.074223,35.922694
10.497793097,1,4140,9,9,-79.438007,-79.428373,36.074421,35.922694
11.128382860,1,2878,9,9,-79.495034,-79.428373,36.074449,35.922694
11.128382860,1,3818,9,9,-79.495034,-79.428373,36.074449,35.922694
11.437905175,1,3547,9,9,-79.510006,-79.428373,36.074481,35.922694
10.963392801,1,3083,9,9,-79.485145,-79.428373,36.074566,35.922694
10.692056698,1,4174,9,9,-79.393736,-79.428373,36.074874,35.922694
13.211613256,1,2983,9,9,-79.285941,-79.428373,36.075272,35.922694
10.803191589,1,4898,9,9,-79.386798,-79.428373,36.07538,35.922694
10.803191589,1,4907,9,9,-79.386798,-79.428373,36.07538,35.922694
12.308163096,1,4827,9,9,-79.315563,-79.428373,36.075664,35.922694
10.837657890,1,2887,9,9,-79.469596,-79.428373,36.075953,35.922694
12.542006051,1,1532,9,9,-79.308853,-79.428373,36.076306,35.922694
13.451963551,1,1599,9,9,-79.281084,-79.428373,36.076647,35.922694
10.748178916,1,1883,9,9,-79.4543,-79.428373,36.076824,35.922694
10.673533987,1,1977,9,9,-79.438217,-79.428373,36.076959,35.922694
10.922931819,1,4816,9,9,-79.469296,-79.428373,36.077268,35.922694
10.847085847,1,2380,9,9,-79.461816,-79.428373,36.077327,35.922694
10.799592050,1,4459,9,9,-79.402456,-79.428373,36.077576,35.922694
13.995067923,1,4587,9,9,-79.268197,-79.428373,36.078356,35.922694
13.858767777,1,1868,9,9,-79.27204,-79.428373,36.078359,35.922694
13.425135918,1,3321,9,9,-79.284708,-79.428373,36.078389,35.922694
10.970284187,1,1996,9,9,-79.391439,-79.428373,36.078622,35.922694
13.574799680,1,3886,9,9,-79.280959,-79.428373,36.078813,35.922694
10.818421455,1,1378,9,9,-79.415583,-79.428373,36.078919,35.922694
10.875720261,1,3541,9,9,-79.449201,-79.428373,36.079186,35.922694
10.880398257,1,2294,9,9,-79.411059,-79.428373,36.079534,35.922694
13.327011292,1,4554,9,9,-79.290168,-79.428373,36.079852,35.922694
13.273047144,1,1432,9,9,-79.291935,-79.428373,36.079906,35.922694
10.879749060,1,2605,9,9,-79.439044,-79.428373,36.079912,35.922694
11.102802011,1,4863,9,9,-79.466542,-79.428373,36.080382,35.922694
13.314109739,1,2385,9,9,-79.29154,-79.428373,36.080408,35.922694
11.458273687,1,2521,9,9,-79.491073,-79.428373,36.080573,35.922694
14.225676552,1,2268,9,9,-79.265821,-79.428373,36.0811,35.922694
13.354907474,1,3969,9,9,-79.291545,-79.428373,36.081132,35.922694
14.196713650,1,3998,9,9,-79.266795,-79.428373,36.081208,35.922694
13.867030819,1,2142,9,9,-79.276838,-79.428373,36.081587,35.922694
11.529336750,1,2520,9,9,-79.490696,-79.428373,36.08175,35.922694
11.612127464,1,2221,9,9,-79.495297,-79.428373,36.081788,35.922694
11.612127464,1,2228,9,9,-79.495297,-79.428373,36.081788,35.922694
13.436371307,1,3736,9,9,-79.290324,-79.428373,36.08188,35.922694
11.397062289,1,1921,9,9,-79.481461,-79.428373,36.081946,35.922694
11.318915232,1,4484,9,9,-79.47564,-79.428373,36.081979,35.922694
11.895782388,1,1277,9,9,-79.508221,-79.428373,36.082275,35.922694
11.640217818,1,4631,9,9,-79.494621,-79.428373,36.082402,35.922694
13.456684111,1,1118,9,9,-79.29128,-79.428373,36.082778,35.922694
11.670271622,1,2220,9,9,-79.494646,-79.428373,36.082854,35.922694
11.963089756,1,4927,9,9,-79.348015,-79.428373,36.083159,35.922694
12.336261012,1,1157,9,9,-79.525084,-79.428373,36.083172,35.922694
11.705261736,1,1909,9,9,-79.494805,-79.428373,36.083345,35.922694
11.664765070,1,3079,9,9,-79.49232,-79.428373,36.083388,35.922694
11.664765070,1,3084,9,9,-79.49232,-79.428373,36.083388,35.922694
11.109912839,1,2654,9,9,-79.431795,-79.428373,36.083456,35.922694
11.532092121,1,1203,9,9,-79.48203,-79.428373,36.083846,35.922694
11.262391522,1,3657,9,9,-79.456731,-79.428373,36.084064,35.922694
11.755515467,1,4549,9,9,-79.493209,-79.428373,36.084536,35.922694
11.391279487,1,2984,9,9,-79.465096,-79.428373,36.084853,35.922694
11.977390633,1,4097,9,9,-79.502741,-79.428373,36.085259,35.922694
11.977390633,1,4104,9,9,-79.502741,-79.428373,36.085259,35.922694
12.831053267,1,2779,9,9,-79.537769,-79.428373,36.085944,35.922694
12.598275684,1,4139,9,9,-79.528648,-79.428373,36.08598,35.922694
11.985441109,1,2464,9,9,-79.499952,-79.428373,36.0862,35.922694
11.963569026,1,1268,9,9,-79.498686,-79.428373,36.086224,35.922694
12.067703971,1,4961,9,9,-79.503545,-79.428373,36.086412,35.922694
14.419653502,1,4786,9,9,-79.268418,-79.428373,36.086418,35.922694
11.894810499,1,1494,9,9,-79.49307,-79.428373,36.08669,35.922694
12.243713143,1,2002,9,9,-79.510603,-79.428373,36.086928,35.922694
14.234547561,1,1448,9,9,-79.274902,-79.428373,36.087086,35.922694
12.236761228,1,2399,9,9,-79.509318,-79.428373,36.087237,35.922694
12.202012782,1,3461,9,9,-79.34973,-79.428373,36.087427,35.922694
12.003100984,1,4196,9,9,-79.496326,-79.428373,36.087479,35.922694
11.581198095,1,1726,9,9,-79.392486,-79.428373,36.087767,35.922694
11.662737019,1,1941,9,9,-79.46711,-79.428373,36.088546,35.922694
11.733429414,1,3134,9,9,-79.472884,-79.428373,36.088642,35.922694
12.886781510,1,2502,9,9,-79.53328,-79.428373,36.088768,35.922694
